customer_id,date,customer_gender,customer_age,customer_location,customer_type,has_cc,has_mortgage,convenience,customer_service,online_banking,interest_rates,fees_charges,community_involvement,products_services,privacy_security,reputation,satisfied,comments
324319,2021-02-27,Unspecified,30.0,Ulster,Business,True,False,5.0,5.0,5.0,1.0,4.0,3.0,1.0,3.0,2.0,True,Good secure mobile app. Okay overall.
318270,2021-03-18,Male,61.0,Leinster,Personal,True,False,3.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,False,very limited mortgage products. your poor service has me thinking about switching bank...
336749,2022-11-26,Male,24.0,Munster,Personal,True,True,2.0,2.0,2.0,2.0,4.0,5.0,4.0,5.0,3.0,False,Your bank ' s customer serivice is unprofessional. Tsis bank ' s performance is unacceptable
216621,2022-03-06,Male,54.0,Leinster,Personal,True,False,4.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,False,The banks customer service is very unsatisfactory. Not happy. Would not recommend to a friend.
31540,2021-08-20,Female,43.0,Leinster,Personal,True,False,4.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,False,Bank has a limited range of services. Not many bank branches around here. Looking at other banks now.
373844,2021-07-22,Male,40.0,Ulster,Personal,True,False,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False,Your fees are making it hard for me to continue banking with you
111402,2022-05-10,Female,48.0,Leinster,Business,True,False,2.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,True,The mortgage rates are quite reasonable at this bank. The customer service team went above and beyond to assist me. Good option for banking in Ireland.
215745,2022-01-23,Male,47.0,Leinster,Business,True,False,1.0,1.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,True,The bank's mobile app makes banking on-the-go a breeze. I'm quite satisfied overall.
190632,2021-06-04,Male,45.0,Leinster,Business,True,False,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,False,Community outreach should be a top priority for the bank. I ' m thoroughly disappointed and frustrated wint rthe service privided
118483,2021-08-05,Female,71.0,Leinster,Personal,False,True,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,True,The selection of mortgage products offered by the bank is extensive. Reasonably good option for banking....
206088,2021-07-28,Male,49.0,Leinster,Business,True,False,5.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,1.0,True,
32228,2021-07-14,Female,69.0,Munster,Personal,False,True,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,False,Bank's mortgage products are quite restricted. My dissatisfaction with the bank is so great that I would not recommend...
52557,2021-06-29,Female,41.0,Ulster,Business,False,False,3.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,False,Mortgage rates just too much. I think i'm going to switch to a competitor...
283678,2021-04-13,Female,53.0,Munster,Business,False,False,2.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,True,The bank's website is really easy to navigate.
134065,2021-06-19,Female,36.0,Leinster,Business,True,False,3.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,True,
15355,2022-03-30,Female,44.0,Ulster,Personal,True,False,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,False,Not many financial products for people like me. Your bank needs to take privacy more seriously.
30298,2021-09-16,Male,57.0,Ulster,Personal,True,True,2.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,False,not sure i trust this bank with my data. i expected a higher level of service from this bank and have been let down
328632,2021-03-29,Unspecified,44.0,Leinster,Business,True,False,4.0,4.0,1.0,5.0,5.0,5.0,2.0,2.0,2.0,True,
208948,2021-11-25,Male,59.0,Leinster,Business,False,False,2.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,False,Really incovenient to deal with this bank. I want to know more about what you do with my data. Not happy. Would not recommend to a friend...
267544,2021-09-17,Female,24.0,Leinster,Personal,True,True,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,False,Bank ' so mortgage products ore quite restricted | Bank ' s custermer service is uncooperative | The bank ' s overall poor service has me contemplating switching
58625,2022-05-25,Female,34.0,Leinster,Personal,True,True,4.0,4.0,4.0,3.0,2.0,4.0,5.0,5.0,2.0,True,This bant is really committed to giving back to the comunnity. ..
125062,2021-01-22,Male,38.0,Munster,Personal,True,True,3.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,False,the bank needs to take steps to address customers' concerns about data privacy. your poor service has me thinking about switching bank.
264179,2022-10-09,Male,42.0,Munster,Personal,True,True,2.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,False,The savings rates from you are soo low. Customer service is not good!.
193214,2022-11-08,Unspecified,45.0,Connacht,Personal,True,False,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,False,The fees for using this bank's credit cards are too much.
236881,2021-04-27,Male,51.0,Leinster,Personal,True,False,5.0,4.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,True,This bank goes above and beyond in supporting community initiatives.
353558,2021-01-07,Female,25.0,Munster,Business-Plus,True,True,2.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,2.0,False,
252077,2022-01-15,Male,41.0,Leinster,Business,True,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,False,You need to take data privacy more seriously. Just unacceptable really
101181,2022-11-13,Male,31.0,Munster,Business,False,False,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,False,Difficult to do business with this bank. Bank has a limited range of services. Need to do better in future
336209,2022-09-13,Male,32.0,Connacht,Personal,True,False,4.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,4.0,True,God mobile application. Passable overall..
152382,2021-02-22,Female,30.0,Leinster,Personal,True,False,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,True,Overall very satisfied with my bank
71154,2021-01-28,Female,54.0,Munster,Business,True,False,3.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,5.0,True,Generally speaking  everything is fine
67239,2021-03-27,Unspecified,61.0,Leinster,Personal,False,True,4.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,5.0,False,Banking fees are too expensive. Just unacceptable really....
304036,2021-11-20,Male,26.0,Leinster,Personal,True,True,3.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,False,
206707,2022-10-24,Female,38.0,Leinster,Business,False,True,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,False,Locations are incovenient.
131264,2022-11-20,Male,72.0,Munster,Personal,True,True,2.0,3.0,3.0,1.0,2.0,5.0,2.0,1.0,4.0,False,Very few ATMs for this bank. This bank is not up the stretch
56094,2022-06-04,Male,29.0,Leinster,Personal,False,False,3.0,3.0,3.0,4.0,3.0,5.0,1.0,5.0,2.0,True,overall in ' m fairl happy with the service..
344132,2021-11-07,Male,42.0,Munster,Personal,True,False,2.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,False,The service provided by this bank is very disappointing | The level of service provided by this bank is not up to par | Thinking of closing my account
263366,2021-06-27,Male,41.0,Leinster,Personal,True,True,1.0,1.0,1.0,2.0,3.0,3.0,5.0,5.0,3.0,False,the bank has very limited atm options. i think i'm going to switch to a competitor
269700,2021-04-17,Male,59.0,Munster,Business,True,False,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,True,
125763,2021-06-08,Male,55.0,Munster,Business,True,False,5.0,5.0,1.0,4.0,5.0,1.0,5.0,5.0,5.0,True,Overall I'm fairly happy with the service.
125913,2022-04-23,Male,26.0,Connacht,Personal,True,True,3.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,False,The environment should be a higher priority for your bank. I wish i hadnt opened an account with this bank
104626,2022-04-23,Unspecified,67.0,Leinster,Personal,True,True,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,5.0,False,The mobile app needs to be more secure. I think i'm going to switch to a competitor
176972,2021-10-24,Male,40.0,Connacht,Business,True,False,2.0,4.0,1.0,3.0,4.0,4.0,4.0,3.0,1.0,False,
67052,2021-11-17,Male,29.0,Leinster,Business,True,False,1.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,True,
142796,2022-02-10,Male,61.0,Leinster,Personal,True,True,1.0,1.0,5.0,4.0,1.0,2.0,1.0,1.0,4.0,False,I'm really disappointed with the customer service. Thinking of closing my account
333499,2021-04-02,Unspecified,38.0,Leinster,Personal,True,True,1.0,4.0,4.0,2.0,1.0,4.0,5.0,5.0,1.0,False,
260284,2021-02-11,Female,52.0,Leinster,Business,True,False,2.0,2.0,2.0,4.0,4.0,3.0,1.0,4.0,4.0,True,Glad that you take online banking security seriously..
234020,2022-02-05,Male,60.0,Leinster,Personal,True,True,3.0,3.0,3.0,3.0,1.0,3.0,5.0,4.0,1.0,False,I cant afford to keep paying these high banking fees. This banks performance is unacceptable
262596,2021-08-13,Male,40.0,Leinster,Business,True,False,2.0,2.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,True,Good range of financial products. Overall this bank is ok
230703,2022-08-14,Female,32.0,Leinster,Personal,True,False,1.0,1.0,1.0,5.0,4.0,5.0,2.0,4.0,1.0,False,Bank's mobile app is in need of enhancement.
330422,2021-09-20,Male,30.0,Connacht,Business,True,False,2.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,True,Many stores. Decent service overall  but there is still room for improvement.
164704,2022-02-06,Unspecified,59.0,Leinster,Personal,True,False,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,False,It's time for your bank to make meaningful changes and contribute to a greener future. This bank's performance is unacceptable.
141824,2022-04-08,Male,74.0,Connacht,Personal,True,True,4.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,False,
319866,2021-09-05,Female,49.0,Leinster,Business,True,False,2.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,True,The bank's online platform is really impressive; I'm pretty content with the bank's service
119035,2022-06-20,Male,26.0,Munster,Business,True,True,2.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,4.0,False,The bank needs to work to earn customers trust regarding data privacy. My experience with this banks service has been so negative that I wouldnt suggest it to anyone
2249,2021-11-17,Male,69.0,Leinster,Personal,False,True,3.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,False,
280936,2022-06-11,Male,46.0,Munster,Business,True,False,2.0,5.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,True,Im proud to be a customer of a bank that invests in the local economy
200712,2021-07-06,Male,63.0,Leinster,Personal,True,True,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,False,I'm tired of the constantly increasing banking fees. Services really need to be improved at this bank.
178003,2021-11-24,Female,59.0,Leinster,Business,True,False,4.0,4.0,5.0,5.0,4.0,2.0,4.0,3.0,5.0,True,This banks mortgage rates are quite competitive | By and large Im quite satisfied with my bank
143472,2022-03-07,Male,30.0,Leinster,Personal,True,True,2.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,False,Bad customer service * Your bank needs to make improvements in its customer service practices.
295467,2021-02-12,Male,40.0,Munster,Personal,True,False,3.0,4.0,3.0,5.0,1.0,4.0,4.0,4.0,5.0,False,( no coment )..
305605,2021-03-28,Female,39.0,Munster,Business,True,False,5.0,5.0,5.0,2.0,5.0,3.0,4.0,4.0,2.0,True,The bank ' s branches are located in convenient placec
28360,2021-09-20,Female,46.0,Leinster,Business,False,False,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,True,No comment
243925,2022-10-01,Female,53.0,Leinster,Personal,True,False,5.0,2.0,1.0,4.0,4.0,5.0,5.0,1.0,2.0,True,I appreciate that my bank is involved in philanthropic efforts...
211351,2022-02-15,Male,57.0,Ulster,Personal,True,False,3.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,False,The banks customer service is unhelpful
237302,2021-11-26,Male,49.0,Leinster,Business,True,False,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,False,
43601,2021-09-18,Female,51.0,Leinster,Business,True,False,2.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,False,Your fees are driving me away from this bank. I think i'm going to switch to a competitor...
264104,2022-12-07,Female,47.0,Connacht,Business,True,True,2.0,2.0,4.0,1.0,2.0,3.0,4.0,5.0,2.0,False,
348201,2021-01-10,Male,35.0,Ulster,Business,True,False,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,True,
272357,2022-06-12,Male,41.0,Connacht,Business,True,False,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,False,phone apples is difficult to use  thez banks overal poor performance has made me decide to switch soon..
115120,2021-04-30,Male,46.0,Leinster,Business-Plus,True,False,4.0,5.0,4.0,4.0,2.0,1.0,2.0,5.0,3.0,True,
77117,2022-07-01,Female,43.0,Munster,Business,True,False,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,True,your banking servições have been excellent overall in i am content with them. ...
198358,2021-07-06,Male,29.0,Munster,Personal,True,False,2.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,True,customer service representative i spoke to was very attentive  overall
333086,2022-09-17,Female,38.0,Munster,Personal,True,False,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,False,The service provided to customers is nopt useful.
273880,2021-07-02,Female,30.0,Leinster,Business-Plus,True,False,3.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0,5.0,False,If you do not like the online site  the performance of this bank is unacceptable.
226409,2021-09-08,Male,48.0,Munster,Personal,True,False,5.0,4.0,5.0,4.0,5.0,2.0,3.0,5.0,5.0,True,I had a positive experience with the bank's customer service. Overall  very happy with my bank.
308451,2021-08-15,Female,66.0,Munster,Personal,False,False,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,False,Nothing to say
231474,2022-04-08,Female,55.0,Leinster,Business,True,False,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,True,Pretty good savings interest rates. My bank has made me very happy.
196305,2021-05-04,Male,34.0,Munster,Personal,True,False,1.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,False,The banks savings interest rates hare extremely low
50085,2021-06-15,Unspecified,48.0,Leinster,Business,True,True,3.0,3.0,3.0,3.0,1.0,4.0,5.0,4.0,1.0,False,Why are your fees so high?. Really not happy with you!.
241028,2021-07-26,Female,29.0,Munster,Personal,True,False,4.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,False,
108430,2022-02-04,Female,34.0,Munster,Business,True,False,1.0,1.0,1.0,5.0,2.0,3.0,5.0,5.0,5.0,False,Bank's customer service is impolite
184531,2022-04-13,Female,38.0,Leinster,Business,True,False,4.0,5.0,1.0,5.0,5.0,2.0,4.0,4.0,5.0,True,
269708,2021-03-26,Female,71.0,Munster,Personal,False,False,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,False,This bank should focus on giving back to the community. Seriously considerin switching to a rival bank.
235249,2021-02-19,Male,26.0,Ulster,Personal,True,False,1.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,4.0,False,---Customer data should be treated with greater care; the bank's customer service is quite rude; I am not satisfied with the service I have received and would not recommend it to anyone; ---
286465,2022-02-15,Female,45.0,Connacht,Business,True,True,4.0,4.0,2.0,3.0,4.0,1.0,3.0,4.0,4.0,False,
162996,2022-04-09,Female,77.0,Connacht,Business,False,True,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,False,Really not huppy with this bank!
31948,2022-02-20,Male,46.0,Munster,Business,True,False,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,True,Reasonably happy overall
3833,2021-03-06,Female,65.0,Leinster,Personal,True,False,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,True,Not applicable
17490,2022-06-14,Male,77.0,Munster,Personal,True,True,3.0,3.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,False,Difficult to do business with this bank without enough branches..
331037,2021-01-06,Female,27.0,Leinster,Personal,True,True,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,False,Bank really should contribute more to our community....
251868,2021-11-08,Unspecified,42.0,Leinster,Business,False,False,2.0,4.0,3.0,3.0,1.0,4.0,4.0,5.0,5.0,True,The bank's mobile app has robust security measures | I'm pretty content with the bank's service....
172975,2021-04-14,Unspecified,58.0,Munster,Business,False,False,2.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,True,Overall I ' m happing with the bank ' s server
254696,2021-09-12,Male,40.0,Leinster,Business,True,False,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,True,
16130,2021-03-05,Male,68.0,Leinster,Business,True,False,1.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,True,Tho fees charged are reasonable. Reasonably good opitonon for banking
261134,2021-03-21,Male,32.0,Munster,Business-Plus,True,False,2.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,True,Overall  this bank is satisfacted.
159839,2022-12-22,Male,56.0,Leinster,Business,True,False,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,True,(no comment)
186434,2022-03-16,Male,36.0,Leinster,Business,True,False,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,False,The service provided to your customers is v disrespectful
147434,2021-02-26,Male,66.0,Leinster,Personal,True,False,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,True,
143825,2021-04-17,Male,44.0,Munster,Personal,True,False,5.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0,1.0,True,Bank's branches are in good locations. Overall I'm fairly happy with the service
366767,2022-08-03,Female,38.0,Leinster,Business,True,True,3.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,4.0,False,
379613,2021-02-15,Unspecified,28.0,Munster,Business,True,False,2.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,False,
137410,2021-01-09,Male,22.0,Connacht,Business,True,False,4.0,4.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,True,By and large  I'm quite satisfied with my bank.
192101,2022-01-22,Male,63.0,Leinster,Personal,False,False,2.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,True,The bank's mobile app is really handy.
77583,2021-10-07,Female,60.0,Leinster,Business,True,False,1.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,True,The mobile app is well-designed and secure. Overall youre doing ok...
349699,2022-12-13,Unspecified,72.0,Connacht,Business,True,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,True,Banking feed are not too high. Pretty fair opthion for banking.
336639,2022-01-13,Female,36.0,Munster,Business,True,True,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,False,Yuo need take be more careful with customers data. ..
275702,2021-08-05,Female,24.0,Munster,Business-Plus,True,False,3.0,3.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,False,I regret opening an account with this bank
287049,2021-03-09,Female,46.0,Leinster,Personal,True,True,2.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,2.0,False,The phone app experience is frustrating. The bank needs to make data privacy a top priority. I've been disappointed with the service provided by this bank and am considering taking my business elsewhere..
189001,2021-06-30,Male,23.0,Leinster,Business,True,False,5.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,True,
89684,2022-02-22,Female,67.0,Connacht,Personal,True,True,4.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,False,Y need to contribute moor to our locality. Not good enough at all! !.
110641,2022-06-06,Male,68.0,Munster,Personal,True,True,1.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,True,I had a positive experience with the bank's customer service
59677,2022-03-19,Female,57.0,Munster,Business,True,False,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,True,Bank is doing fine overall...
46678,2022-03-02,Unspecified,55.0,Leinster,Business,True,False,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,True,The bank has an extensive branch network * In general  Im very satisfied with my bank
325526,2022-02-02,Female,28.0,Connacht,Personal,True,False,3.0,2.0,1.0,4.0,1.0,3.0,3.0,4.0,1.0,False,Lack of services for my special needs
100961,2021-11-05,Female,49.0,Leinster,Personal,True,False,4.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,False,The bank's branches are hard to find....
279381,2022-08-16,Male,28.0,Munster,Personal,True,False,2.0,2.0,2.0,1.0,2.0,3.0,4.0,5.0,1.0,False,no  commentno comment
205295,2022-01-16,Female,63.0,Munster,Business-Plus,True,True,1.0,1.0,1.0,2.0,5.0,5.0,3.0,5.0,1.0,False,Service provided to your customers is consistently disappointing. The bank needs to take steps to address customers' concerns about data privacy. Your bank should listen to customer feedback and make changes accordingly. Really not satisfied.
19677,2021-11-19,Female,54.0,Leinster,Personal,True,False,2.0,2.0,2.0,2.0,5.0,4.0,4.0,1.0,5.0,False,This banks fees are not transparent. Limited services are available for my specific needs. I think im going to switch to a competitor
287981,2022-01-23,Unspecified,20.0,Munster,Personal,True,True,2.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,False,
277237,2022-03-28,Female,43.0,Connacht,Personal,True,True,2.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,False,The interest rates on mortgages are too steep.
333128,2021-03-18,Female,53.0,Munster,Business,True,False,4.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,True,the bank's focus on online banking security is reassuring. you're doing ok.
384682,2021-10-12,Unspecified,28.0,Munster,Business,True,False,1.0,1.0,5.0,2.0,2.0,2.0,5.0,4.0,2.0,True,(no comment)
93879,2021-10-06,Female,30.0,Ulster,Personal,False,False,3.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,False,
174415,2021-03-16,Unspecified,42.0,Munster,Personal,True,False,1.0,5.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,False,
160442,2021-06-11,Male,36.0,Munster,Personal,True,True,2.0,4.0,2.0,4.0,2.0,4.0,5.0,1.0,2.0,False,Not sure I trust this bank with my data. I'm getting tired of all the unexpected banking fees. Looking at other banks now
57206,2022-07-08,Male,54.0,Connacht,Business,False,False,4.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,False,Very limited mortgage products. This bank is not up to date.
101007,2022-09-01,Unspecified,48.0,Munster,Business,True,True,3.0,3.0,3.0,4.0,3.0,4.0,5.0,1.0,1.0,False,Lack of banking servições for my needs. It ' s a challenge to locate banck branches. Not happy. Would not recommend to are friend.
377444,2021-03-30,Male,36.0,Leinster,Business,True,False,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,False,Fees eat up my savings.
270077,2021-02-21,Male,63.0,Leinster,Personal,False,False,4.0,4.0,4.0,5.0,4.0,1.0,5.0,5.0,3.0,True,Overall youre doing a decent job...
378670,2021-04-05,Male,59.0,Leinster,Personal,True,False,2.0,2.0,2.0,4.0,4.0,1.0,3.0,5.0,1.0,False,
276391,2021-12-21,Female,47.0,Leinster,Business,True,False,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,False,The customer serviçe provided is ruge * This is unacceptable and needs to be addressed
94577,2021-12-14,Female,50.0,Leinster,Business,False,True,4.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,False,Bank should take a leadership roule in community development. Thank I ' ll close my account.
228571,2021-01-16,Male,33.0,Connacht,Personal,True,True,2.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,1.0,False,The interest rates on mortgages are too steep.
160179,2021-10-07,Female,44.0,Leinster,Business,False,False,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,False,I ' m frustrated withi your excessive banking feed. The poor service has m thinking about switching to another bank.
35226,2021-06-10,Male,39.0,Leinster,Business-Plus,True,True,2.0,2.0,2.0,4.0,5.0,1.0,2.0,2.0,3.0,False,The fees for using this banks credit cards are too much. I expected better service from this bank and have been disappointed
358930,2022-05-28,Male,53.0,Connacht,Business,True,False,5.0,5.0,5.0,2.0,3.0,5.0,4.0,5.0,2.0,True,
39311,2022-06-05,Female,40.0,Munster,Personal,True,True,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,False,Thinking of closing my account.
194880,2022-12-12,Male,56.0,Leinster,Business,True,False,3.0,3.0,1.0,5.0,3.0,5.0,3.0,2.0,3.0,True,Overall this bank is ok.
208442,2021-02-16,Female,53.0,Leinster,Business,False,False,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,True,I like that my bank is committed to making a difference in the world.
49788,2021-11-17,Female,64.0,Leinster,Personal,False,True,2.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,False,no comment
88537,2022-11-15,Unspecified,32.0,Connacht,Personal,True,False,2.0,4.0,2.0,5.0,1.0,4.0,5.0,4.0,5.0,False,Fees too high gor banking. Not good enough at alls!.
199979,2021-02-01,Female,56.0,Munster,Business,True,False,1.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,False,Its a challenge to locate bank branches. Im seriously considering switching to another bank...
224652,2022-10-09,Female,52.0,Leinster,Business,True,False,4.0,3.0,1.0,2.0,5.0,3.0,5.0,5.0,5.0,False,You needs to take data privacy more seriously. You should give back to the community.
263238,2022-08-22,Male,47.0,Leinster,Personal,True,False,4.0,5.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,True,Not bad fees ang charges | Thanks
18560,2022-06-08,Female,58.0,Leinster,Personal,True,True,2.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,False,bank's phone app interface is confusing  think i'll close my account
359570,2021-07-07,Female,48.0,Munster,Business,True,True,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,False,Your ban needs to take more measures to protect customer data. Really poor overall. Think i'll switch bank soon
303371,2022-06-22,Female,61.0,Leinster,Personal,True,False,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,True,
90993,2021-02-03,Male,39.0,Connacht,Business,True,False,2.0,5.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,False,Very inconvenient to go yo the bank ' s branches. I expected betther service from this bank ens have been disappointed.
318432,2022-10-16,Female,52.0,Leinster,Business,True,False,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,False,These fees for banking are too costly. I wish i hadn't opened an account with this bank...
107790,2021-09-24,Male,54.0,Leinster,Business,True,False,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,False,Such poor customer service. The bank needs to work to earn customers trust regarding data privacy. Ive been disappointed with the service provided by this bank and am considering taking my business elsewhere
77306,2021-05-25,Female,38.0,Connacht,Personal,False,False,4.0,1.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,True,Glad your banks takes our privacy seriously. Thanks
389011,2021-10-22,Female,57.0,Leinster,Business,True,False,5.0,5.0,1.0,2.0,4.0,4.0,5.0,4.0,2.0,True,
265496,2022-09-01,Female,88.0,Leinster,Personal,True,False,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,False,Services at this bank really do need to be improved.
111821,2022-08-27,Male,29.0,Connacht,Personal,True,True,3.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,5.0,False,Your mobile app doesn't work. I'm seriously considering taking my business elsewhere
281214,2022-09-22,Male,34.0,Leinster,Business-Plus,True,True,3.0,3.0,2.0,2.0,3.0,4.0,2.0,5.0,3.0,False,Bank's financial products need to be more diverse | Not good enough at all!!.
317630,2021-01-26,Unspecified,23.0,Leinster,Business-Plus,True,False,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,True,This bank has good options for mortgage and savings rates. In general Im fairly content with my bank
288946,2022-03-28,Female,50.0,Munster,Business,True,False,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,True,
